1995,2,17,37,6,0,0,4,0
1995,2,18,43,22,0,0,3,0
1995,2,19,46,30,0,0,2,0
1995,2,20,35,25,0,0,2,0
1995,2,21,35,17,0,0,2,0
1995,2,22,36,17,0,0,2,0
1995,2,23,43,20,0,0,1,0
1995,2,24,29,20,0.01,-1,-1,0
1995,2,25,27,17,0.05,0.8,1,0
1995,2,26,22,13,0,0,1,0
1995,2,27,30,20,0.15,1.0,1,0
1995,2,28,36,25,0,0,1,0
1995,3,1,28,13,0,0,1,0
1995,3,2,26,-2,0,0,1,0
1995,3,3,31,5,0,0,-1,0
1995,3,4,37,10,0,0,-1,0
1995,3,5,33,25,0.25,2.4,2,0
1995,3,6,32,25,-1,0,1,0
1995,3,7,33,25,0.63,0.5,1,0
1995,3,8,26,18,0.04,0.6,2,0
1995,3,9,27,6,0,0,2,0
1995,3,10,40,11,0,0,1,0
1995,3,11,53,32,0,0,-1,0
1995,3,12,61,37,0,0,-1,0
1995,3,13,70,36,0,0,-1,0
1995,3,14,67,32,0,0,0,0
1995,3,15,67,32,0,0,0,0
1995,3,16,66,31,0,0,0,0
1995,3,17,50,27,0,0,0,0
1995,3,18,50,21,0,0,0,0
1995,3,19,56,36,0.49,0,0,0
1995,3,20,58,40,0.26,0,0,0
1995,3,21,49,37,0,0,0,0
1995,3,22,47,34,0,0,0,0
1995,3,23,49,30,0,0,0,0
1995,3,24,55,25,0,0,0,0
1995,3,25,53,19,0,0,0,0
1995,3,26,45,33,0,0,0,0
1995,3,27,42,29,0,0,0,0
1995,3,28,51,32,0,0,0,0
1995,3,29,48,31,0,0,0,0
1995,3,30,43,31,0,0,0,0
1995,3,31,46,25,0,0,0,0
1995,4,1,44,24,0,0,0,0
1995,4,2,51,22,-1,0,0,0
1995,4,3,59,38,0.07,0,0,0
1995,4,4,53,17,-1,0,0,0
1995,4,5,36,10,-1,0,0,0
1995,4,6,55,27,0.15,-1,-1,0
1995,4,7,43,25,0,0,0,0
1995,4,8,45,32,0.35,2.8,-1,0
1995,4,9,42,30,0,0,0,0
1995,4,10,42,31,0,0,0,0
1995,4,11,66,34,0,0,0,0
1995,4,12,59,37,0.31,0,0,0
1995,4,13,42,36,0.10,0,0,0
1995,4,14,57,32,0.01,0,0,0
1995,4,15,51,23,0,0,0,0
1995,4,16,51,39,0,0,0,0
1995,4,17,55,37,0,0,0,0
1995,4,18,59,36,0.48,0,0,0
1995,4,19,60,42,0.09,0,0,1
1995,4,20,44,28,0,0,0,0
1995,4,21,58,39,0.32,0,0,0
1995,4,22,57,39,0,0,0,0
1995,4,23,52,28,0,0,0,0
1995,4,24,59,30,0,0,0,0
1995,4,25,55,40,0.04,0,0,0
1995,4,26,48,31,0.28,0,0,0
1995,4,27,56,39,0.81,0,0,0
1995,4,28,57,36,0,0,0,0
1995,4,29,61,30,0,0,0,0
1995,4,30,51,36,0,0,0,0,
1995,5,1,58,30,0,0,0,0
1995,5,2,64,45,0,0,0,0
1995,5,3,63,43,0,0,0,0
1995,5,4,60,42,0.04,0,0,0
1995,5,5,65,41,0.15,0,0,1
1995,5,6,68,32,0,0,0,0
1995,5,7,66,41,0,0,0,0
1995,5,8,56,43,0.01,0,0,0
1995,5,9,51,45,0.06,0,0,0
1995,5,10,71,46,0.35,0,0,1
1995,5,11,63,50,0,0,0,0
1995,5,12,73,41,0,0,0,0
1995,5,13,70,49,0,0,0,0
1995,5,14,68,59,0,0,0,0
1995,5,15,74,42,0,0,0,0
1995,5,16,78,45,0,0,0,0
1995,5,17,72,56,0.05,0,0,1
1995,5,18,67,39,0,0,0,0
1995,5,19,77,40,0,0,0,0
1995,5,20,74,39,0,0,0,0
1995,5,21,67,45,0,0,0,0
1995,5,22,74,34,0,0,0,0
1995,5,23,65,54,0.46,0,0,0
1995,5,24,62,50,0.05,0,0,0
1995,5,25,63,46,0.02,0,0,0
1995,5,26,72,34,0,0,0,0
1995,5,27,71,45,0,0,0,0
1995,5,28,83,54,0.37,0,0,1
1995,5,29,71,52,0,0,0,0
1995,5,30,81,47,0.05,0,0,0
1995,5,31,85,47,0,0,0,0
1995,6,1,83,53,0,0,0,0
1995,6,2,72,54,-1,0,0,0
1995,6,3,68,59,0.67,0,0,0
1995,6,4,79,46,0,0,0,0
1995,6,5,83,47,0,0,0,0
1995,6,6,86,50,0,0,0,0
1995,6,7,83,62,0.17,0,0,1
1995,6,8,66,44,0,0,0,0
1995,6,9,66,51,0,0,0,0
1995,6,10,77,58,0,0,0,0
1995,6,11,73,55,0,0,0,0
1995,6,12,72,43,0,0,0,0
1995,6,13,84,39,0,0,0,0
1995,6,14,76,52,0,0,0,0
1995,6,15,83,44,0,0,0,0
1995,6,16,88,50,0,0,0,0
1995,6,17,90,60,0,0,0,0
1995,6,18,93,60,0,0,0,0
1995,6,19,101,68,0,0,0,0
1995,6,20,95,67,0,0,0,0
1995,6,21,89,58,0,0,0,0
1995,6,22,89,53,0,0,0,0
1995,6,23,91,48,0,0,0,0
1995,6,24,90,60,0,0,0,1
1995,6,25,89,63,0,0,0,0
1995,6,26,87,66,0,0,0,1
1995,6,27,85,66,0.49,0,0,1
1995,6,28,81,66,0.19,0,0,1
1995,6,29,82,64,0.05,0,0,1
1995,6,30,81,59,0.10,0,0,1
1995,7,1,74,54,0,0,0,0
1995,7,2,74,40,0,0,0,0
1995,7,3,77,47,0,0,0,0
1995,7,4,84,56,0.47,0,0,1
1995,7,5,81,66,0.24,0,0,0
1995,7,6,80,67,0,0,0,0
1995,7,7,67,59,0.02,0,0,0
1995,7,8,75,49,0,0,0,0
1995,7,9,76,58,0.24,0,0,0
1995,7,10,81,46,0,0,0,0
1995,7,11,82,53,0,0,0,0
1995,7,12,88,53,0,0,0,0
1995,7,13,95,71,0.21,0,0,1
1995,7,14,101,71,0,0,0,0
